item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YJR066W	4932.YBL078C	activation	activation	t	t	286
4932.YJR066W	4932.YBL105C	activation	activation	f	f	260
4932.YJR066W	4932.YBR028C	activation	activation	f	f	376
4932.YJR066W	4932.YBR028C	activation	activation	t	t	377
4932.YJR066W	4932.YBR028C	inhibition	inhibition	t	t	377
4932.YJR066W	4932.YBR097W	activation	activation	f	f	267
4932.YJR066W	4932.YCL024W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YCR027C	activation	activation	f	f	583
4932.YJR066W	4932.YCR027C	activation	activation	t	f	400
4932.YJR066W	4932.YDL101C	activation	activation	f	f	207
4932.YJR066W	4932.YDL149W	activation	activation	t	f	267
4932.YJR066W	4932.YDR005C	inhibition	inhibition	t	t	424
4932.YJR066W	4932.YDR062W	inhibition	inhibition	f	f	807
4932.YJR066W	4932.YDR122W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YDR174W	activation	activation	t	t	401
4932.YJR066W	4932.YDR207C	activation	activation	f	f	801
4932.YJR066W	4932.YDR217C	activation	activation	f	f	288
4932.YJR066W	4932.YDR247W	inhibition	inhibition	f	f	210
4932.YJR066W	4932.YDR283C	inhibition	inhibition	f	f	902
4932.YJR066W	4932.YDR466W	activation	activation	f	f	158
4932.YJR066W	4932.YDR477W	inhibition	inhibition	f	f	536
4932.YJR066W	4932.YDR490C	activation	activation	f	f	158
4932.YJR066W	4932.YER027C	inhibition	inhibition	f	f	171
4932.YJR066W	4932.YER176W	activation	activation	f	f	455
4932.YJR066W	4932.YGL115W	inhibition	inhibition	f	f	832
4932.YJR066W	4932.YGL180W	inhibition	inhibition	f	f	829
4932.YJR066W	4932.YGL208W	inhibition	inhibition	f	f	171
4932.YJR066W	4932.YGR052W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YGR099W	activation	activation	f	f	288
4932.YJR066W	4932.YGR152C	activation	activation	f	f	284
4932.YJR066W	4932.YGR163W	activation	activation	f	f	583
4932.YJR066W	4932.YHR082C	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YHR205W	activation	activation	f	f	935
4932.YJR066W	4932.YHR205W	activation	activation	t	t	377
4932.YJR066W	4932.YHR205W	inhibition	inhibition	t	t	377
4932.YJR066W	4932.YJR059W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YKL126W	activation	activation	f	f	376
4932.YJR066W	4932.YKL126W	activation	activation	t	t	377
4932.YJR066W	4932.YKL126W	inhibition	inhibition	t	t	377
4932.YJR066W	4932.YKL198C	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YLR096W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YLR147C	activation	activation	f	f	800
4932.YJR066W	4932.YLR430W	activation	activation	f	f	196
4932.YJR066W	4932.YML121W	activation	activation	f	f	583
4932.YJR066W	4932.YMR028W	activation	activation	f	f	845
4932.YJR066W	4932.YMR080C	activation	activation	f	f	455
4932.YJR066W	4932.YMR104C	activation	activation	f	f	376
4932.YJR066W	4932.YMR104C	activation	activation	t	t	377
4932.YJR066W	4932.YMR104C	inhibition	inhibition	t	t	377
4932.YJR066W	4932.YMR296C	inhibition	inhibition	f	f	807
4932.YJR066W	4932.YNL098C	activation	activation	f	f	309
4932.YJR066W	4932.YNL135C	activation	activation	t	f	353
4932.YJR066W	4932.YOL004W	activation	activation	f	f	815
4932.YJR066W	4932.YOL100W	activation	activation	f	f	158
4932.YJR066W	4932.YOL139C	activation	activation	t	t	538
4932.YJR066W	4932.YOL139C	inhibition	inhibition	t	t	538
4932.YJR066W	4932.YOR101W	activation	activation	f	f	309
4932.YJR066W	4932.YOR233W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YOR368W	activation	activation	f	f	157
4932.YJR066W	4932.YPL026C	inhibition	inhibition	f	f	210
4932.YJR066W	4932.YPL115C	activation	activation	t	f	153
4932.YJR066W	4932.YPL120W	activation	activation	f	f	288
4932.YJR066W	4932.YPL141C	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YPL150W	inhibition	inhibition	f	f	199
4932.YJR066W	4932.YPL153C	activation	activation	f	f	207
4932.YJR066W	4932.YPR033C	inhibition	inhibition	f	f	267
4932.YJR066W	4932.YPR049C	inhibition	inhibition	f	f	602
4932.YJR066W	4932.YPR185W	inhibition	inhibition	f	f	819
4932.YJR072C	4932.YGL013C	activation	activation	t	f	451
4932.YJR076C	4932.YAL016W	activation	activation	t	t	229
4932.YJR076C	4932.YBR160W	activation	activation	t	t	238
4932.YJR076C	4932.YFL039C	activation	activation	t	t	181
4932.YJR086W	4932.YHL007C	activation	activation	f	f	800
4932.YJR086W	4932.YJL157C	activation	activation	f	f	805
4932.YJR086W	4932.YNL298W	activation	activation	f	f	800
4932.YJR086W	4932.YOL113W	activation	activation	f	f	800
4932.YJR089W	4932.YAL017W	activation	activation	f	f	229
4932.YJR089W	4932.YAL017W	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YAL017W	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YAR019C	inhibition	inhibition	t	f	267
4932.YJR089W	4932.YAR019C	inhibition	inhibition	t	t	267
4932.YJR089W	4932.YBL021C	activation	activation	t	f	161
4932.YJR089W	4932.YBL021C	activation	activation	t	t	161
4932.YJR089W	4932.YBL063W	activation	activation	t	f	161
4932.YJR089W	4932.YBL063W	activation	activation	t	t	161
4932.YJR089W	4932.YBR009C	activation	activation	t	f	161
4932.YJR089W	4932.YBR009C	activation	activation	t	t	161
4932.YJR089W	4932.YBR010W	activation	activation	t	f	248
4932.YJR089W	4932.YBR010W	activation	activation	t	t	248
4932.YJR089W	4932.YBR103W	activation	activation	t	f	167
4932.YJR089W	4932.YBR103W	activation	activation	t	t	167
4932.YJR089W	4932.YDL079C	activation	activation	f	f	229
4932.YJR089W	4932.YDL079C	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YDL079C	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YEL061C	activation	activation	t	f	161
4932.YJR089W	4932.YEL061C	activation	activation	t	t	161
4932.YJR089W	4932.YGR188C	activation	activation	t	f	192
4932.YJR089W	4932.YGR188C	activation	activation	t	t	192
4932.YJR089W	4932.YHR079C	activation	activation	f	f	229
4932.YJR089W	4932.YHR079C	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YHR079C	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YIL007C	inhibition	inhibition	f	f	269
4932.YJR089W	4932.YIL118W	activation	activation	t	f	193
4932.YJR089W	4932.YIL144W	activation	activation	t	f	536
4932.YJR089W	4932.YIL144W	activation	activation	t	t	536
4932.YJR089W	4932.YJL013C	activation	activation	t	f	192
4932.YJR089W	4932.YJL013C	activation	activation	t	t	192
4932.YJR089W	4932.YJL030W	activation	activation	t	f	517
4932.YJR089W	4932.YJL030W	activation	activation	t	t	517
4932.YJR089W	4932.YJL095W	inhibition	inhibition	t	f	267
4932.YJR089W	4932.YJL095W	inhibition	inhibition	t	t	267
4932.YJR089W	4932.YKL049C	activation	activation	t	f	248
4932.YJR089W	4932.YKL049C	activation	activation	t	t	248
4932.YJR089W	4932.YKL079W	activation	activation	t	f	158
4932.YJR089W	4932.YKL079W	activation	activation	t	t	158
4932.YJR089W	4932.YKR017C	inhibition	inhibition	t	f	171
4932.YJR089W	4932.YKR055W	activation	activation	t	f	193
4932.YJR089W	4932.YLR229C	activation	activation	t	f	221
4932.YJR089W	4932.YLR314C	inhibition	inhibition	f	f	199
4932.YJR089W	4932.YLR362W	inhibition	inhibition	t	f	267
4932.YJR089W	4932.YLR362W	inhibition	inhibition	t	t	267
4932.YJR089W	4932.YMR139W	activation	activation	f	f	229
4932.YJR089W	4932.YMR139W	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YMR139W	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YNL030W	activation	activation	t	f	161
4932.YJR089W	4932.YNL030W	activation	activation	t	t	161
4932.YJR089W	4932.YNL031C	activation	activation	t	f	248
4932.YJR089W	4932.YNL031C	activation	activation	t	t	248
4932.YJR089W	4932.YNL090W	activation	activation	t	f	193
4932.YJR089W	4932.YNL123W	inhibition	inhibition	f	f	269
4932.YJR089W	4932.YNL180C	activation	activation	t	f	193
4932.YJR089W	4932.YNL307C	activation	activation	f	f	229
4932.YJR089W	4932.YNL307C	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YNL307C	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YOL045W	activation	activation	f	f	229
4932.YJR089W	4932.YOL045W	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YOL045W	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YOL069W	activation	activation	t	f	211
4932.YJR089W	4932.YOL069W	activation	activation	t	t	211
4932.YJR089W	4932.YOL128C	activation	activation	f	f	229
4932.YJR089W	4932.YOL128C	inhibition	inhibition	f	f	229
4932.YJR089W	4932.YOL128C	inhibition	inhibition	t	t	175
4932.YJR089W	4932.YOL133W	inhibition	inhibition	t	f	295
4932.YJR089W	4932.YPL209C	activation	activation	t	f	575
4932.YJR089W	4932.YPL209C	activation	activation	t	t	575
4932.YJR089W	4932.YPR165W	activation	activation	t	f	193
4932.YJR090C	4932.YDL008W	inhibition	inhibition	t	f	196
4932.YJR090C	4932.YDL008W	inhibition	inhibition	t	t	196
4932.YJR090C	4932.YDL132W	inhibition	inhibition	t	f	248
4932.YJR090C	4932.YDL132W	inhibition	inhibition	t	t	248
4932.YJR090C	4932.YDR139C	inhibition	inhibition	t	t	155
4932.YJR090C	4932.YDR328C	inhibition	inhibition	t	f	495
4932.YJR090C	4932.YDR328C	inhibition	inhibition	t	t	495
4932.YJR090C	4932.YER051W	inhibition	inhibition	t	f	475
4932.YJR090C	4932.YER051W	inhibition	inhibition	t	t	475
4932.YJR090C	4932.YGR003W	inhibition	inhibition	t	f	248
4932.YJR090C	4932.YGR003W	inhibition	inhibition	t	t	248
4932.YJR090C	4932.YIL046W	inhibition	inhibition	t	f	343
4932.YJR090C	4932.YIL046W	inhibition	inhibition	t	t	343
4932.YJR090C	4932.YJL047C	inhibition	inhibition	t	f	248
4932.YJR090C	4932.YJL047C	inhibition	inhibition	t	t	248
4932.YJR090C	4932.YLL039C	inhibition	inhibition	t	t	155
4932.YJR090C	4932.YLR097C	inhibition	inhibition	t	f	237
4932.YJR090C	4932.YLR097C	inhibition	inhibition	t	t	237
4932.YJR090C	4932.YLR306W	inhibition	inhibition	t	t	161
4932.YJR090C	4932.YMR199W	inhibition	inhibition	f	f	801
4932.YJR090C	4932.YOL133W	inhibition	inhibition	t	f	236
4932.YJR090C	4932.YOL133W	inhibition	inhibition	t	t	236
4932.YJR090C	4932.YOR386W	inhibition	inhibition	f	f	250
4932.YJR090C	4932.YPL256C	inhibition	inhibition	f	f	801
4932.YJR093C	4932.YJL041W	activation	activation	t	f	260
4932.YJR093C	4932.YLR335W	activation	activation	t	f	151
4932.YJR093C	4932.YOR098C	activation	activation	t	f	151
4932.YJR094C	4932.YAL040C	expression	inhibition	t	f	401
4932.YJR094C	4932.YGL192W	activation	activation	t	t	451
4932.YJR094C	4932.YGR044C	expression	inhibition	t	f	451
4932.YJR094C	4932.YHR124W	activation	activation	t	t	401
4932.YJR094C	4932.YIL084C	expression	inhibition	t	f	401
4932.YJR094C	4932.YJL106W	activation	activation	t	t	800
4932.YJR094C	4932.YMR016C	expression	inhibition	t	f	426
4932.YJR094C	4932.YMR037C	activation	activation	t	f	401
4932.YJR094C	4932.YNL307C	activation	activation	t	f	401
4932.YJR094C	4932.YNL330C	expression	inhibition	t	f	426
4932.YJR097W	4932.YAL005C	activation	activation	t	t	241
4932.YJR097W	4932.YAL005C	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YBL075C	activation	activation	t	t	241
4932.YJR097W	4932.YBL075C	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YDL229W	activation	activation	t	t	241
4932.YJR097W	4932.YDL229W	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YER103W	activation	activation	t	t	241
4932.YJR097W	4932.YER103W	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YGL073W	activation	activation	t	f	228
4932.YJR097W	4932.YGR249W	activation	activation	t	f	228
4932.YJR097W	4932.YHR064C	activation	activation	t	t	241
4932.YJR097W	4932.YHR064C	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YHR206W	activation	activation	t	f	228
4932.YJR097W	4932.YJR147W	activation	activation	t	f	228
4932.YJR097W	4932.YLL024C	activation	activation	t	t	241
4932.YJR097W	4932.YLL024C	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YLR090W	activation	activation	t	f	237
4932.YJR097W	4932.YLR090W	activation	activation	t	t	237
4932.YJR097W	4932.YMR214W	activation	activation	t	f	237
4932.YJR097W	4932.YMR214W	activation	activation	t	t	237
4932.YJR097W	4932.YNL064C	activation	activation	t	f	237
4932.YJR097W	4932.YNL064C	activation	activation	t	t	237
4932.YJR097W	4932.YNL077W	activation	activation	t	f	237
4932.YJR097W	4932.YNL077W	activation	activation	t	t	237
4932.YJR097W	4932.YNL209W	activation	activation	t	t	241
4932.YJR097W	4932.YNL209W	inhibition	inhibition	f	f	241
4932.YJR097W	4932.YOR140W	activation	activation	t	f	228
4932.YJR097W	4932.YPR033C	inhibition	inhibition	f	f	155
4932.YJR101W	4932.YCR065W	activation	activation	t	f	151
4932.YJR101W	4932.YIL131C	activation	activation	t	f	151
4932.YJR101W	4932.YNL068C	activation	activation	t	f	151
4932.YJR101W	4932.YPR104C	activation	activation	t	f	151
4932.YJR104C	4932.YMR203W	inhibition	inhibition	f	f	241
4932.YJR113C	4932.YBR025C	binding	activation	t	t	183
4932.YJR113C	4932.YBR034C	activation	activation	t	f	205
4932.YJR113C	4932.YBR181C	activation	activation	t	t	309
4932.YJR113C	4932.YBR189W	activation	activation	t	t	309
4932.YJR113C	4932.YCL031C	activation	activation	t	t	188
4932.YJR113C	4932.YCL059C	activation	activation	t	t	351
4932.YJR113C	4932.YCR031C	activation	activation	t	t	309
4932.YJR113C	4932.YCR047C	activation	activation	t	f	495
4932.YJR113C	4932.YCR057C	activation	activation	t	t	279
4932.YJR113C	4932.YDL014W	activation	activation	t	t	309
4932.YJR113C	4932.YDL148C	activation	activation	t	t	292
4932.YJR113C	4932.YDL153C	activation	activation	t	t	292
4932.YJR113C	4932.YDR316W	activation	activation	t	f	205
4932.YJR113C	4932.YDR324C	activation	activation	t	t	292
4932.YJR113C	4932.YDR339C	activation	activation	t	t	292
4932.YJR113C	4932.YDR449C	activation	activation	t	t	292
4932.YJR113C	4932.YEL026W	activation	activation	t	t	309
4932.YJR113C	4932.YER082C	activation	activation	t	t	337
4932.YJR113C	4932.YER175C	activation	activation	t	f	205
4932.YJR113C	4932.YGL123W	activation	activation	t	t	351
4932.YJR113C	4932.YGR210C	binding	activation	t	t	183
4932.YJR113C	4932.YHL014C	binding	activation	t	t	183
4932.YJR113C	4932.YHR148W	activation	activation	t	t	351
4932.YJR113C	4932.YHR209W	activation	activation	t	f	205
4932.YJR113C	4932.YJL069C	activation	activation	t	t	309
4932.YJR113C	4932.YJL109C	activation	activation	t	t	292
4932.YJR113C	4932.YJL191W	activation	activation	t	t	309
4932.YJR113C	4932.YJR002W	activation	activation	t	t	292
4932.YJR113C	4932.YKL099C	activation	activation	t	t	292
4932.YJR113C	4932.YLL011W	activation	activation	t	t	292
4932.YJR113C	4932.YLR129W	activation	activation	t	t	292
4932.YJR113C	4932.YLR186W	activation	activation	t	t	292
4932.YJR113C	4932.YLR197W	activation	activation	t	t	351
4932.YJR113C	4932.YLR222C	activation	activation	t	t	292
4932.YJR113C	4932.YLR409C	activation	activation	t	t	351
4932.YJR113C	4932.YML008C	activation	activation	t	f	205
4932.YJR113C	4932.YML014W	activation	activation	t	f	205
4932.YJR113C	4932.YML093W	activation	activation	t	t	292
4932.YJR113C	4932.YMR093W	activation	activation	t	t	290
4932.YJR113C	4932.YMR229C	activation	activation	t	t	351
4932.YJR113C	4932.YNL075W	activation	activation	t	t	292
4932.YJR113C	4932.YNL096C	activation	activation	t	t	309
4932.YJR113C	4932.YOL010W	activation	activation	t	t	292
4932.YJR113C	4932.YOR096W	activation	activation	t	t	309
4932.YJR113C	4932.YOR310C	activation	activation	t	t	292
4932.YJR113C	4932.YPL081W	activation	activation	t	t	309
4932.YJR113C	4932.YPL090C	activation	activation	t	t	309
4932.YJR113C	4932.YPL126W	activation	activation	t	t	292
4932.YJR113C	4932.YPL217C	activation	activation	t	t	290
4932.YJR113C	4932.YPL237W	activation	activation	t	f	258
4932.YJR113C	4932.YPR137W	activation	activation	t	t	278
4932.YJR113C	4932.YPR144C	activation	activation	t	t	177
4932.YJR119C	4932.YCR033W	expression	inhibition	t	f	212
4932.YJR123W	4932.YBR025C	binding	activation	t	t	183
4932.YJR123W	4932.YBR034C	activation	activation	t	f	205
4932.YJR123W	4932.YBR181C	activation	activation	t	t	400
4932.YJR123W	4932.YBR189W	activation	activation	t	t	400
4932.YJR123W	4932.YCL031C	activation	activation	t	t	188
4932.YJR123W	4932.YCL059C	activation	activation	t	t	522
4932.YJR123W	4932.YCR031C	activation	activation	t	t	400
4932.YJR123W	4932.YCR047C	activation	activation	t	f	678
4932.YJR123W	4932.YCR057C	activation	activation	t	t	522
4932.YJR123W	4932.YDL014W	activation	activation	t	t	522
4932.YJR123W	4932.YDL148C	activation	activation	t	t	522
4932.YJR123W	4932.YDL153C	activation	activation	t	t	522
4932.YJR123W	4932.YDR316W	activation	activation	t	f	205
4932.YJR123W	4932.YDR324C	activation	activation	t	t	522
4932.YJR123W	4932.YDR339C	activation	activation	t	t	522
4932.YJR123W	4932.YDR449C	activation	activation	t	t	522
4932.YJR123W	4932.YEL026W	activation	activation	t	t	522
4932.YJR123W	4932.YER082C	activation	activation	t	t	522
4932.YJR123W	4932.YER175C	activation	activation	t	f	205
4932.YJR123W	4932.YGL123W	activation	activation	t	t	522
4932.YJR123W	4932.YGR090W	activation	activation	t	t	161
4932.YJR123W	4932.YGR210C	binding	activation	t	t	183
4932.YJR123W	4932.YHL014C	binding	activation	t	t	183
4932.YJR123W	4932.YHR148W	activation	activation	t	t	522
4932.YJR123W	4932.YHR209W	activation	activation	t	f	205
4932.YJR123W	4932.YJL069C	activation	activation	t	t	522
4932.YJR123W	4932.YJL109C	activation	activation	t	t	522
4932.YJR123W	4932.YJL191W	activation	activation	t	t	400
4932.YJR123W	4932.YJR002W	activation	activation	t	t	522
4932.YJR123W	4932.YKL099C	activation	activation	t	t	292
4932.YJR123W	4932.YLL011W	activation	activation	t	t	522
4932.YJR123W	4932.YLR129W	activation	activation	t	t	522
4932.YJR123W	4932.YLR186W	activation	activation	t	t	522
4932.YJR123W	4932.YLR197W	activation	activation	t	t	522
4932.YJR123W	4932.YLR222C	activation	activation	t	t	522
4932.YJR123W	4932.YLR409C	activation	activation	t	t	522
4932.YJR123W	4932.YML008C	activation	activation	t	f	205
4932.YJR123W	4932.YML014W	activation	activation	t	f	205
4932.YJR123W	4932.YML093W	activation	activation	t	t	400
4932.YJR123W	4932.YMR093W	activation	activation	t	t	522
4932.YJR123W	4932.YMR229C	activation	activation	t	t	522
4932.YJR123W	4932.YNL075W	activation	activation	t	t	522
4932.YJR123W	4932.YNL096C	activation	activation	t	t	400
4932.YJR123W	4932.YOL010W	activation	activation	t	t	522
4932.YJR123W	4932.YOR096W	activation	activation	t	t	400
4932.YJR123W	4932.YOR310C	activation	activation	t	t	522
4932.YJR123W	4932.YPL081W	activation	activation	t	t	400
4932.YJR123W	4932.YPL090C	activation	activation	t	t	400
4932.YJR123W	4932.YPL126W	activation	activation	t	t	522
4932.YJR123W	4932.YPL217C	activation	activation	t	t	522
4932.YJR123W	4932.YPL237W	activation	activation	t	f	258
4932.YJR123W	4932.YPR041W	activation	activation	t	f	172
4932.YJR123W	4932.YPR137W	activation	activation	t	t	522
4932.YJR123W	4932.YPR144C	activation	activation	t	t	177
4932.YJR125C	4932.YBL037W	inhibition	inhibition	t	t	406
4932.YJR125C	4932.YBL047C	inhibition	inhibition	t	t	190
4932.YJR125C	4932.YGL206C	inhibition	inhibition	t	t	406
4932.YJR125C	4932.YGR167W	inhibition	inhibition	t	t	307
4932.YJR125C	4932.YIR006C	inhibition	inhibition	t	t	190
4932.YJR125C	4932.YJL083W	inhibition	inhibition	t	t	190
4932.YJR125C	4932.YJR005W	inhibition	inhibition	t	t	256
4932.YJR125C	4932.YKL135C	inhibition	inhibition	t	t	256
4932.YJR125C	4932.YKR019C	inhibition	inhibition	t	t	190
4932.YJR125C	4932.YMR032W	inhibition	inhibition	t	t	258
4932.YJR125C	4932.YNL084C	inhibition	inhibition	t	t	190
4932.YJR125C	4932.YOL062C	inhibition	inhibition	t	t	406
4932.YJR125C	4932.YPL195W	inhibition	inhibition	t	t	198
4932.YJR125C	4932.YPR029C	inhibition	inhibition	t	t	198
4932.YJR127C	4932.YEL009C	inhibition	inhibition	f	f	192
4932.YJR127C	4932.YEL037C	activation	activation	t	t	175
4932.YJR127C	4932.YGL194C	activation	activation	f	f	156
4932.YJR127C	4932.YJL164C	activation	activation	f	f	156
4932.YJR127C	4932.YJL164C	inhibition	inhibition	f	f	155
4932.YJR127C	4932.YKL166C	activation	activation	f	f	156
4932.YJR127C	4932.YKL166C	inhibition	inhibition	f	f	155
4932.YJR127C	4932.YNL330C	activation	activation	f	f	156
4932.YJR127C	4932.YOL111C	activation	activation	t	t	175
4932.YJR127C	4932.YPL203W	activation	activation	f	f	156
4932.YJR127C	4932.YPL203W	inhibition	inhibition	f	f	155
4932.YJR127C	4932.YPR068C	activation	activation	f	f	156
4932.YJR132W	4932.YBL004W	activation	activation	t	t	262
4932.YJR132W	4932.YBL016W	activation	activation	f	f	196
4932.YJR132W	4932.YCR057C	activation	activation	t	t	264
4932.YJR132W	4932.YDL148C	activation	activation	t	t	290
4932.YJR132W	4932.YDR324C	activation	activation	t	t	319
4932.YJR132W	4932.YDR398W	activation	activation	t	t	260
4932.YJR132W	4932.YDR449C	activation	activation	t	t	263
4932.YJR132W	4932.YER082C	activation	activation	t	t	173
4932.YJR132W	4932.YGL171W	activation	activation	t	t	191
4932.YJR132W	4932.YGR040W	activation	activation	f	f	196
4932.YJR132W	4932.YGR090W	activation	activation	t	t	217
4932.YJR132W	4932.YHR030C	activation	activation	f	f	196
4932.YJR132W	4932.YIL091C	activation	activation	t	t	181
4932.YJR132W	4932.YJL069C	activation	activation	t	t	172
4932.YJR132W	4932.YJL109C	activation	activation	t	t	319
4932.YJR132W	4932.YJR002W	activation	activation	t	t	175
4932.YJR132W	4932.YKL161C	activation	activation	f	f	196
4932.YJR132W	4932.YLL011W	activation	activation	t	t	197
4932.YJR132W	4932.YLR113W	activation	activation	f	f	196
4932.YJR132W	4932.YLR129W	activation	activation	t	t	319
4932.YJR132W	4932.YLR197W	activation	activation	t	t	193
4932.YJR132W	4932.YLR222C	activation	activation	t	t	319
4932.YJR132W	4932.YLR409C	activation	activation	t	t	224
4932.YJR132W	4932.YML093W	activation	activation	t	t	311
4932.YJR132W	4932.YMR093W	activation	activation	t	t	181
4932.YJR132W	4932.YMR229C	activation	activation	t	t	319
4932.YJR132W	4932.YPL126W	activation	activation	t	t	321
4932.YJR132W	4932.YPL217C	activation	activation	t	t	210
4932.YJR132W	4932.YPR054W	activation	activation	f	f	161
4932.YJR132W	4932.YPR137W	activation	activation	t	t	175
4932.YJR132W	4932.YPR144C	activation	activation	t	t	265
4932.YJR138W	4932.YBL104C	inhibition	inhibition	f	f	905
4932.YJR138W	4932.YBR195C	inhibition	inhibition	f	f	243
4932.YJR138W	4932.YDR128W	inhibition	inhibition	f	f	854
4932.YJR138W	4932.YEL056W	inhibition	inhibition	f	f	243
4932.YJR138W	4932.YGL100W	inhibition	inhibition	f	f	788
4932.YJR138W	4932.YLR208W	inhibition	inhibition	f	f	700
4932.YJR138W	4932.YML121W	inhibition	inhibition	f	f	905
4932.YJR138W	4932.YMR131C	inhibition	inhibition	f	f	445
4932.YJR138W	4932.YOL138C	inhibition	inhibition	f	f	905
4932.YJR145C	4932.YBR034C	activation	activation	t	f	208
4932.YJR145C	4932.YCR047C	activation	activation	t	f	300
4932.YJR145C	4932.YDR316W	activation	activation	t	f	208
4932.YJR145C	4932.YER175C	activation	activation	t	f	208
4932.YJR145C	4932.YHR209W	activation	activation	t	f	208
4932.YJR145C	4932.YML008C	activation	activation	t	f	208
4932.YJR145C	4932.YML014W	activation	activation	t	f	208
4932.YJR145C	4932.YPL237W	activation	activation	t	f	260
4932.YJR147W	4932.YAL005C	activation	activation	t	t	268
4932.YJR147W	4932.YBL075C	activation	activation	t	t	268
4932.YJR147W	4932.YDL229W	activation	activation	t	t	268
4932.YJR147W	4932.YER103W	activation	activation	t	t	268
4932.YJR147W	4932.YHR064C	activation	activation	t	t	268
4932.YJR147W	4932.YJL162C	activation	activation	t	t	228
4932.YJR147W	4932.YJR097W	activation	activation	t	t	228
4932.YJR147W	4932.YLL024C	activation	activation	t	t	268
4932.YJR147W	4932.YMR161W	activation	activation	t	t	228
4932.YJR147W	4932.YMR186W	activation	activation	t	t	307
4932.YJR147W	4932.YNL007C	activation	activation	t	t	228
4932.YJR147W	4932.YNL209W	activation	activation	t	t	268
4932.YJR147W	4932.YPL240C	activation	activation	t	t	307
4932.YJR150C	4932.YPR065W	expression	inhibition	t	f	401
4932.YJR152W	4932.YNL229C	expression	inhibition	t	f	401
4932.YKL002W	4932.YBL078C	activation	activation	t	t	901
4932.YKL003C	4932.YBR025C	binding	activation	t	t	161
4932.YKL003C	4932.YGR210C	binding	activation	t	t	161
4932.YKL003C	4932.YHL014C	binding	activation	t	t	161
4932.YKL006C-A	4932.YHL031C	activation	activation	f	f	800
4932.YKL006C-A	4932.YKL196C	activation	activation	f	f	800
4932.YKL006C-A	4932.YLR026C	activation	activation	f	f	800
4932.YKL007W	4932.YLR449W	activation	activation	t	t	309
4932.YKL007W	4932.YML074C	activation	activation	t	t	309
4932.YKL009W	4932.YDR293C	activation	activation	t	f	154
4932.YKL009W	4932.YMR287C	activation	activation	t	f	154
4932.YKL009W	4932.YOL021C	activation	activation	t	f	154
4932.YKL010C	4932.YAL016W	activation	activation	f	f	307
4932.YKL010C	4932.YBR028C	inhibition	inhibition	f	f	163
4932.YKL010C	4932.YDR020C	activation	activation	f	f	165
4932.YKL010C	4932.YHR128W	activation	activation	f	f	165
4932.YKL010C	4932.YHR205W	inhibition	inhibition	f	f	163
4932.YKL010C	4932.YKL126W	inhibition	inhibition	f	f	163
4932.YKL010C	4932.YMR104C	inhibition	inhibition	f	f	163
4932.YKL010C	4932.YNL129W	activation	activation	f	f	165
4932.YKL010C	4932.YNR012W	activation	activation	f	f	165
4932.YKL013C	4932.YDL029W	activation	activation	f	f	281
4932.YKL013C	4932.YFL039C	activation	activation	f	f	386
4932.YKL013C	4932.YHR129C	activation	activation	f	f	386
4932.YKL013C	4932.YJL081C	activation	activation	f	f	281
4932.YKL013C	4932.YJR065C	activation	activation	f	f	281
4932.YKL013C	4932.YMR033W	activation	activation	f	f	386
4932.YKL013C	4932.YOR141C	activation	activation	f	f	281
4932.YKL013C	4932.YOR181W	activation	activation	f	f	712
4932.YKL013C	4932.YOR181W	activation	activation	t	f	400
4932.YKL013C	4932.YPR034W	activation	activation	f	f	281
4932.YKL015W	4932.YLR142W	activation	activation	t	t	800
4932.YKL017C	4932.YDR206W	activation	activation	t	t	199
4932.YKL017C	4932.YLR233C	activation	activation	t	t	199
4932.YKL019W	4932.YDL090C	inhibition	inhibition	t	f	297
4932.YKL019W	4932.YGL155W	inhibition	inhibition	t	f	297
4932.YKL019W	4932.YPR176C	inhibition	inhibition	t	f	297
